Country Name,Country Code,Time,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]",Trade (% of GDP) [NE.TRD.GNFS.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Rural population [SP.RUR.TOTL],Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population growth (annual %) [SP.RUR.TOTL.ZG],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]",Expenditure on secondary education (% of government expenditure on education) [SE.XPD.SECO.ZS],"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.BA.MA.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.LO.FE.ZS]",CPIA trade rating (1=low to 6=high) [IQ.CPA.TRAD.XQ]
Argentina,ARG,1998,..,..,23.35002797,9.030526186,-1.705279624,3.850178852,19866.41468,4053893,11.241,-0.587604961,..,15.11422,33.21242,..,..,..,..
Argentina,ARG,1999,..,..,21.38274496,9.076124336,-1.836558392,-3.385457041,18981.33467,4028898,11.048,-0.618476456,..,16.60092,36.90678,..,..,..,..
Argentina,ARG,2000,..,..,22.62244478,9.622603502,1.037287101,-0.788998939,18625.45126,4003430,10.858,-0.634139576,..,15.74535,35.70325,..,..,..,..
Argentina,ARG,2001,95.51106347,91.61913534,21.85225545,9.324898794,-1.095767718,-4.408839683,17610.90588,3977685,10.671,-0.64515019,..,16.89971,36.62538,..,..,46.09876,..
Argentina,ARG,2002,96.10791016,95.57994282,41.75272436,9.818958347,30.55520405,-10.89448483,15523.17229,3952815,10.49,-0.627200846,..,15.21159,39.24177,..,..,..,..
Argentina,ARG,2003,96.38489532,96.4787027,40.64474803,12.5187797,10.49570302,8.837040796,16714.81568,3928383,10.314,-0.620009249,..,12.85688,37.2599,..,..,56.19463,..
Argentina,ARG,2004,96.63864899,97.01456716,40.69264611,13.1007799,18.36335425,9.029573301,18032.76846,3903086,10.14,-0.646036854,..,12.94152,37.79909,..,..,..,..
Argentina,ARG,2005,96.86739349,97.10138402,40.55127097,13.10317565,10.3175112,8.85165992,19426.60683,3877236,9.969,-0.664499364,..,16.11186,41.68709,..,..,..,..
Argentina,ARG,2006,97.08002472,96.82659507,40.43347987,12.8788867,13.74105249,8.0471515,20777.83367,3850408,9.8,-0.694341193,..,16.7607,40.02116,..,..,47.96286,..
Argentina,ARG,2007,97.28813171,96.33054732,40.94517062,12.44826845,14.93992502,9.007650875,22424.31869,3823185,9.634,-0.709527185,..,17.83472,39.24554,..,..,..,..
Argentina,ARG,2008,97.5032959,95.76410132,40.40267338,13.31784636,23.17116498,4.057233103,23103.65834,3795591,9.47,-0.724371491,..,19.1992,39.19364,..,..,50.63955,..
Argentina,ARG,2009,97.73710632,95.28949231,34.05712691,12.38304156,15.37764937,-5.918525076,21520.08108,3768543,9.309,-0.715167534,..,22.23454,40.77314,..,..,51.37297,..
Argentina,ARG,2010,98.82,90.19592074,34.97101326,12.85304269,20.91512427,10.12539816,23521.47623,3732551,9.151,-0.959654051,..,19.26875,39.64997,..,..,52.26169,..
Argentina,ARG,2011,99.27869415,92.93182303,35.206155,12.6636277,23.70347218,6.003951693,24647.8452,3717660,9.01,-0.3997476,..,20.64525,40.47189,..,..,52.98631,..
Argentina,ARG,2012,99.49785614,94.68142295,30.52654237,12.95284151,22.31488067,-1.026420454,24119.07881,3705497,8.879,-0.32770453,..,20.75691,40.43839,..,..,55.02254,..
Argentina,ARG,2013,99.47655487,94.19935897,29.333929,12.45290276,23.94879842,2.405323781,24424.35041,3693179,8.751,-0.332978803,..,21.62494,41.52728,..,..,55.73528,..
Argentina,ARG,2014,100,100,28.40679365,12.61096661,40.28297163,-2.512615321,23550.30537,3679391,8.623,-0.374035542,..,21.31954,41.47732,..,..,55.85886,..
Argentina,ARG,2015,99.82711792,98.1367605,22.48622609,12.33650694,26.5799916,2.731159828,23934.09628,3664923,8.497,-0.393992379,..,22.87436,41.33272,..,..,56.23073,..
Argentina,ARG,2016,99.9591217,99.69112008,26.09388785,12.09728364,41.11937999,-2.080327844,23189.73059,3649822,8.373,-0.412892629,..,21.59171,40.93612,..,..,56.16676,..
Argentina,ARG,2017,100,100,25.22333196,10.95550149,26.00748315,2.668590379,23562.91883,3634137,8.251,-0.430673051,..,20.6226,39.5394,..,..,..,..
Argentina,ARG,2018,100,100,30.70044602,10.08749931,40.70279069,-2.481792445,22745.90378,3617403,8.13,-0.46153037,..,..,..,..,..,59.16116,..
Argentina,ARG,2019,..,..,32.39366596,..,51.50833752,-2.162952121,22033.94531,3599141,8.009,-0.506115919,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
